Date,S&P 500,FTSE 100
2021-07-05,,7164.89990234375
2021-07-06,4343.5400390625,7100.89990234375
2021-07-07,4358.1298828125,7151.0
2021-07-08,4320.81982421875,7030.7001953125
2021-07-09,4369.5498046875,7121.89990234375
2021-07-12,4384.6298828125,7125.39990234375
2021-07-13,4369.2099609375,7124.7001953125
2021-07-14,4374.2998046875,7091.2001953125
2021-07-15,4360.02978515625,7012.0
2021-07-16,4327.16015625,7008.10009765625
2021-07-19,4258.490234375,6844.39990234375
2021-07-20,4323.06005859375,6881.10009765625
2021-07-21,4358.68994140625,6998.2998046875
2021-07-22,4367.47998046875,6968.2998046875
2021-07-23,4411.7900390625,7027.60009765625
2021-07-26,4422.2998046875,7025.39990234375
2021-07-27,4401.4599609375,6996.10009765625
2021-07-28,4400.64013671875,7016.60009765625
2021-07-29,4419.14990234375,7078.39990234375
2021-07-30,4395.259765625,7032.2998046875
2021-08-02,4387.16015625,7081.7001953125
2021-08-03,4423.14990234375,7105.7001953125
2021-08-04,4402.66015625,7123.89990234375
2021-08-05,4429.10009765625,7120.39990234375
2021-08-06,4436.52001953125,7123.0
2021-08-09,4432.35009765625,7132.2998046875
2021-08-10,4436.75,7161.0
2021-08-11,4442.41015625,7220.10009765625
2021-08-12,4460.830078125,7193.2001953125
2021-08-13,4468.0,7218.7001953125
2021-08-16,4479.7099609375,7154.0
2021-08-17,4448.080078125,7181.10009765625
2021-08-18,4400.27001953125,7169.2998046875
2021-08-19,4405.7998046875,7058.89990234375
2021-08-20,4441.669921875,7087.89990234375
2021-08-23,4479.52978515625,7109.0
2021-08-24,4486.22998046875,7125.7998046875
2021-08-25,4496.18994140625,7150.10009765625
2021-08-26,4470.0,7125.0
2021-08-27,4509.3701171875,7148.0
2021-08-30,4528.7900390625,
2021-08-31,4522.68017578125,7119.7001953125
2021-09-01,4524.08984375,7149.7998046875
2021-09-02,4536.9501953125,7163.89990234375
2021-09-03,4535.43017578125,7138.39990234375
2021-09-06,,7187.2001953125
2021-09-07,4520.02978515625,7149.39990234375
2021-09-08,4514.06982421875,7095.5
2021-09-09,4493.27978515625,7024.2001953125
2021-09-10,4458.580078125,7029.2001953125
2021-09-13,4468.72998046875,7068.39990234375
2021-09-14,4443.0498046875,7034.10009765625
2021-09-15,4480.7001953125,7016.5
2021-09-16,4473.75,7027.5
2021-09-17,4432.990234375,6963.60009765625
2021-09-20,4357.72998046875,6903.89990234375
2021-09-21,4354.18994140625,6981.0
2021-09-22,4395.64013671875,7083.39990234375
2021-09-23,4448.97998046875,7078.39990234375
2021-09-24,4455.47998046875,7051.5
2021-09-27,4443.10986328125,7063.39990234375
2021-09-28,4352.6298828125,7028.10009765625
2021-09-29,4359.4599609375,7108.2001953125
2021-09-30,4307.5400390625,7086.39990234375
2021-10-01,4357.0400390625,7027.10009765625
2021-10-04,4300.4599609375,7011.0
2021-10-05,4345.72021484375,7077.10009765625
2021-10-06,4363.5498046875,6995.89990234375
2021-10-07,4399.759765625,7078.0
2021-10-08,4391.33984375,7095.60009765625
2021-10-11,4361.18994140625,7146.89990234375
2021-10-12,4350.64990234375,7130.2001953125
2021-10-13,4363.7998046875,7141.7998046875
2021-10-14,4438.259765625,7207.7001953125
2021-10-15,4471.3701171875,7234.0
2021-10-18,4486.4599609375,7203.7998046875
2021-10-19,4519.6298828125,7217.5
2021-10-20,4536.18994140625,7223.10009765625
2021-10-21,4549.77978515625,7190.2998046875
2021-10-22,4544.89990234375,7204.60009765625
2021-10-25,4566.47998046875,7222.7998046875
2021-10-26,4574.7900390625,7277.60009765625
2021-10-27,4551.68017578125,7253.2998046875
2021-10-28,4596.419921875,7249.5
2021-10-29,4605.3798828125,7237.60009765625
2021-11-01,4613.669921875,7288.60009765625
2021-11-02,4630.64990234375,7274.7998046875
2021-11-03,4660.56982421875,7248.89990234375
2021-11-04,4680.06005859375,7279.89990234375
2021-11-05,4697.52978515625,7304.0
2021-11-08,4701.7001953125,7300.39990234375
2021-11-09,4685.25,7274.0
2021-11-10,4646.7099609375,7340.2001953125
2021-11-11,4649.27001953125,7384.2001953125
2021-11-12,4682.85009765625,7347.89990234375
2021-11-15,4682.7998046875,7351.89990234375
2021-11-16,4700.89990234375,7327.0
2021-11-17,4688.669921875,7291.2001953125
2021-11-18,4704.5400390625,7256.0
2021-11-19,4697.9599609375,7223.60009765625
2021-11-22,4682.93994140625,7255.5
2021-11-23,4690.7001953125,7266.7001953125
2021-11-24,4701.4599609375,7286.2998046875
2021-11-25,,7310.39990234375
2021-11-26,4594.6201171875,7044.0
2021-11-29,4655.27001953125,7110.0
2021-11-30,4567.0,7059.5
2021-12-01,4513.0400390625,7168.7001953125
2021-12-02,4577.10009765625,7129.2001953125
2021-12-03,4538.43017578125,7122.2998046875
2021-12-06,4591.669921875,7232.2998046875
2021-12-07,4686.75,7339.89990234375
2021-12-08,4701.2099609375,7337.39990234375
2021-12-09,4667.4501953125,7321.2998046875
2021-12-10,4712.02001953125,7291.7998046875
2021-12-13,4668.97021484375,7231.39990234375
2021-12-14,4634.08984375,7218.60009765625
2021-12-15,4709.85009765625,7170.7998046875
2021-12-16,4668.669921875,7260.60009765625
2021-12-17,4620.64013671875,7269.89990234375
2021-12-20,4568.02001953125,7198.0
2021-12-21,4649.22998046875,7297.39990234375
2021-12-22,4696.56005859375,7341.7001953125
2021-12-23,4725.7900390625,7373.2998046875
2021-12-24,,7372.10009765625
2021-12-27,4791.18994140625,
2021-12-28,4786.35009765625,
2021-12-29,4793.06005859375,7420.7001953125
2021-12-30,4778.72998046875,7403.0
2021-12-31,4766.18017578125,7384.5
2022-01-03,4796.56005859375,
2022-01-04,4793.5400390625,7505.2001953125
2022-01-05,4700.580078125,7516.89990234375
2022-01-06,4696.0498046875,7450.39990234375
2022-01-07,4677.02978515625,7485.2998046875
2022-01-10,4670.2900390625,7445.2998046875
2022-01-11,4713.06982421875,7491.39990234375
2022-01-12,4726.35009765625,7551.7001953125
2022-01-13,4659.02978515625,7563.89990234375
2022-01-14,4662.85009765625,7543.0
2022-01-17,,7611.2001953125
2022-01-18,4577.10986328125,7563.60009765625
2022-01-19,4532.759765625,7589.7001953125
2022-01-20,4482.72998046875,7585.0
2022-01-21,4397.93994140625,7494.10009765625
2022-01-24,4410.1298828125,7297.2001953125
2022-01-25,4356.4501953125,7371.5
2022-01-26,4349.93017578125,7469.7998046875
2022-01-27,4326.509765625,7554.2998046875
2022-01-28,4431.85009765625,7466.10009765625
2022-01-31,4515.5498046875,7464.39990234375
2022-02-01,4546.5400390625,7535.7998046875
2022-02-02,4589.3798828125,7583.0
2022-02-03,4477.43994140625,7528.7998046875
2022-02-04,4500.52978515625,7516.39990234375
2022-02-07,4483.8701171875,7573.5
2022-02-08,4521.5400390625,7567.10009765625
2022-02-09,4587.18017578125,7643.39990234375
2022-02-10,4504.080078125,7672.39990234375
2022-02-11,4418.64013671875,7661.0
2022-02-14,4401.669921875,7531.60009765625
2022-02-15,4471.06982421875,7608.89990234375
2022-02-16,4475.009765625,7603.7998046875
2022-02-17,4380.259765625,7537.39990234375
2022-02-18,4348.8701171875,7513.60009765625
2022-02-21,,7484.2998046875
2022-02-22,4304.759765625,7494.2001953125
2022-02-23,4225.5,7498.2001953125
2022-02-24,4288.7001953125,7207.0
2022-02-25,4384.64990234375,7489.5
2022-02-28,4373.93994140625,7458.2998046875
2022-03-01,4306.259765625,7330.2001953125
2022-03-02,4386.5400390625,7429.60009765625
2022-03-03,4363.490234375,7238.89990234375
2022-03-04,4328.8701171875,6987.10009765625
2022-03-07,4201.08984375,6959.5
2022-03-08,4170.7001953125,6964.10009765625
2022-03-09,4277.8798828125,7190.7001953125
2022-03-10,4259.52001953125,7099.10009765625
2022-03-11,4204.31005859375,7155.60009765625
2022-03-14,4173.10986328125,7193.5
2022-03-15,4262.4501953125,7175.7001953125
2022-03-16,4357.85986328125,7291.7001953125
2022-03-17,4411.669921875,7385.2998046875
2022-03-18,4463.1201171875,7404.7001953125
2022-03-21,4461.18017578125,7442.39990234375
2022-03-22,4511.60986328125,7476.7001953125
2022-03-23,4456.240234375,7460.60009765625
2022-03-24,4520.16015625,7467.39990234375
2022-03-25,4543.06005859375,7483.39990234375
2022-03-28,4575.52001953125,7473.10009765625
2022-03-29,4631.60009765625,7537.2998046875
2022-03-30,4602.4501953125,7578.7998046875
2022-03-31,4530.41015625,7515.7001953125
2022-04-01,4545.85986328125,7537.89990234375
2022-04-04,4582.64013671875,7558.89990234375
2022-04-05,4525.1201171875,7613.7001953125
2022-04-06,4481.14990234375,7587.7001953125
2022-04-07,4500.2099609375,7551.7998046875
2022-04-08,4488.27978515625,7669.60009765625
2022-04-11,4412.52978515625,7618.2998046875
2022-04-12,4397.4501953125,7576.7001953125
2022-04-13,4446.58984375,7580.7998046875
2022-04-14,4392.58984375,7616.39990234375
2022-04-18,4391.68994140625,
2022-04-19,4462.2099609375,7601.2998046875
2022-04-20,4459.4501953125,7629.2001953125
2022-04-21,4393.66015625,7628.0
2022-04-22,4271.77978515625,7521.7001953125
2022-04-25,4296.1201171875,7380.5
2022-04-26,4175.2001953125,7386.2001953125
2022-04-27,4183.9599609375,7425.60009765625
2022-04-28,4287.5,7509.2001953125
2022-04-29,4131.93017578125,7544.60009765625
2022-05-02,4155.3798828125,
2022-05-03,4175.47998046875,7561.2998046875
2022-05-04,4300.169921875,7493.5
2022-05-05,4146.8701171875,7503.2998046875
2022-05-06,4123.33984375,7387.89990234375
2022-05-09,3991.239990234375,7216.60009765625
2022-05-10,4001.050048828125,7243.2001953125
2022-05-11,3935.179931640625,7347.7001953125
2022-05-12,3930.080078125,7233.2998046875
2022-05-13,4023.889892578125,7418.2001953125
2022-05-16,4008.010009765625,7464.7998046875
2022-05-17,4088.85009765625,7518.39990234375
2022-05-18,3923.679931640625,7438.10009765625
2022-05-19,3900.7900390625,7302.7001953125
2022-05-20,3901.360107421875,7390.0
2022-05-23,3973.75,7513.39990234375
2022-05-24,3941.47998046875,7484.39990234375
2022-05-25,3978.72998046875,7522.7998046875
2022-05-26,4057.840087890625,7564.89990234375
2022-05-27,4158.240234375,7585.5
2022-05-30,,7600.10009765625
2022-05-31,4132.14990234375,7607.7001953125
2022-06-01,4101.22998046875,7533.0
2022-06-02,4176.81982421875,
2022-06-03,4108.5400390625,
2022-06-06,4121.43017578125,7608.2001953125
2022-06-07,4160.68017578125,7598.89990234375
2022-06-08,4115.77001953125,7593.0
2022-06-09,4017.820068359375,7476.2001953125
2022-06-10,3900.860107421875,7317.5
2022-06-13,3749.6298828125,7205.7998046875
2022-06-14,3735.47998046875,7187.5
2022-06-15,3789.989990234375,7273.39990234375
2022-06-16,3666.77001953125,7045.0
2022-06-17,3674.840087890625,7016.2998046875
2022-06-20,,7121.7998046875
2022-06-21,3764.7900390625,7152.10009765625
2022-06-22,3759.889892578125,7089.2001953125
2022-06-23,3795.72998046875,7020.5
2022-06-24,3911.739990234375,7208.7998046875
2022-06-27,3900.110107421875,7258.2998046875
2022-06-28,3821.550048828125,7323.39990234375
2022-06-29,3818.830078125,7312.2998046875
2022-06-30,3785.3798828125,7169.2998046875
2022-07-01,3825.330078125,7168.7001953125
2022-07-04,,7232.7001953125
2022-07-05,3831.389892578125,7025.5
2022-07-06,3845.080078125,7107.7998046875
2022-07-07,3902.6201171875,7189.10009765625
2022-07-08,3899.3798828125,7196.2001953125
2022-07-11,3854.429931640625,7196.60009765625
2022-07-12,3818.800048828125,7209.89990234375
2022-07-13,3801.780029296875,7156.39990234375
2022-07-14,3790.3798828125,7039.7998046875
2022-07-15,3863.159912109375,7159.0
2022-07-18,3830.85009765625,7223.2001953125
2022-07-19,3936.68994140625,7296.2998046875
2022-07-20,3959.89990234375,7264.2998046875
2022-07-21,3998.949951171875,7270.5
2022-07-22,3961.6298828125,7276.39990234375
2022-07-25,3966.840087890625,7306.2998046875
2022-07-26,3921.050048828125,7306.2998046875
2022-07-27,4023.610107421875,7348.2001953125
2022-07-28,4072.429931640625,7345.2998046875
2022-07-29,4130.2900390625,7423.39990234375
2022-08-01,4118.6298828125,7413.39990234375
2022-08-02,4091.18994140625,7409.10009765625
2022-08-03,4155.169921875,7445.7001953125
2022-08-04,4151.93994140625,7448.10009765625
2022-08-05,4145.18994140625,7439.7001953125
2022-08-08,4140.06005859375,7482.39990234375
2022-08-09,4122.47021484375,7488.2001953125
2022-08-10,4210.240234375,7507.10009765625
2022-08-11,4207.27001953125,7465.89990234375
2022-08-12,4280.14990234375,7500.89990234375
2022-08-15,4297.14013671875,7509.2001953125
2022-08-16,4305.2001953125,7536.10009765625
2022-08-17,4274.0400390625,7515.7998046875
2022-08-18,4283.740234375,7541.89990234375
2022-08-19,4228.47998046875,7550.39990234375
2022-08-22,4137.990234375,7533.7998046875
2022-08-23,4128.72998046875,7488.10009765625
2022-08-24,4140.77001953125,7471.5
2022-08-25,4199.1201171875,7479.7001953125
2022-08-26,4057.659912109375,7427.2998046875
2022-08-29,4030.610107421875,
2022-08-30,3986.159912109375,7361.60009765625
2022-08-31,3955.0,7284.2001953125
2022-09-01,3966.85009765625,7148.5
2022-09-02,3924.260009765625,7281.2001953125
2022-09-05,,7287.39990234375
2022-09-06,3908.18994140625,7300.39990234375
2022-09-07,3979.8701171875,7237.7998046875
2022-09-08,4006.179931640625,7262.10009765625
2022-09-09,4067.360107421875,7351.10009765625
2022-09-12,4110.41015625,7473.0
2022-09-13,3932.68994140625,7385.89990234375
2022-09-14,3946.010009765625,7277.2998046875
2022-09-15,3901.35009765625,7282.10009765625
2022-09-16,3873.330078125,7236.7001953125
2022-09-19,3899.889892578125,
2022-09-20,3855.929931640625,7192.7001953125
2022-09-21,3789.929931640625,7237.60009765625
2022-09-22,3757.989990234375,7159.5
2022-09-23,3693.22998046875,7018.60009765625
2022-09-26,3655.0400390625,7021.0
2022-09-27,3647.2900390625,6984.60009765625
2022-09-28,3719.0400390625,7005.39990234375
2022-09-29,3640.469970703125,6881.60009765625
2022-09-30,3585.6201171875,6893.7998046875
2022-10-03,3678.429931640625,6908.7998046875
2022-10-04,3790.929931640625,7086.5
2022-10-05,3783.280029296875,7052.60009765625
2022-10-06,3744.52001953125,6997.2998046875
2022-10-07,3639.659912109375,6991.10009765625
2022-10-10,3612.389892578125,6959.2998046875
2022-10-11,3588.840087890625,6885.2001953125
2022-10-12,3577.030029296875,6826.2001953125
2022-10-13,3669.909912109375,6850.2998046875
2022-10-14,3583.070068359375,6858.7998046875
2022-10-17,3677.949951171875,6920.2001953125
2022-10-18,3719.97998046875,6936.7001953125
2022-10-19,3695.159912109375,6925.0
2022-10-20,3665.780029296875,6943.89990234375
2022-10-21,3752.75,6969.7001953125
2022-10-24,3797.340087890625,7014.0
2022-10-25,3859.110107421875,7013.5
2022-10-26,3830.60009765625,7056.10009765625
2022-10-27,3807.300048828125,7073.7001953125
2022-10-28,3901.06005859375,7047.7001953125
2022-10-31,3871.97998046875,7094.5
2022-11-01,3856.10009765625,7186.2001953125
2022-11-02,3759.68994140625,7144.10009765625
2022-11-03,3719.889892578125,7188.60009765625
2022-11-04,3770.550048828125,7334.7998046875
2022-11-07,3806.800048828125,7300.0
2022-11-08,3828.110107421875,7306.10009765625
2022-11-09,3748.570068359375,7296.2998046875
2022-11-10,3956.3701171875,7375.2998046875
2022-11-11,3992.929931640625,7318.0
2022-11-14,3957.25,7385.2001953125
2022-11-15,3991.72998046875,7369.39990234375
2022-11-16,3958.7900390625,7351.2001953125
2022-11-17,3946.56005859375,7346.5
2022-11-18,3965.340087890625,7385.5
2022-11-21,3949.93994140625,7376.89990234375
2022-11-22,4003.580078125,7452.7998046875
2022-11-23,4027.260009765625,7465.2001953125
2022-11-24,,7466.60009765625
2022-11-25,4026.1201171875,7486.7001953125
2022-11-28,3963.93994140625,7474.0
2022-11-29,3957.6298828125,7512.0
2022-11-30,4080.110107421875,7573.10009765625
2022-12-01,4076.570068359375,7558.5
2022-12-02,4071.699951171875,7556.2001953125
2022-12-05,3998.840087890625,7567.5
2022-12-06,3941.260009765625,7521.39990234375
2022-12-07,3933.919921875,7489.2001953125
2022-12-08,3963.510009765625,7472.2001953125
2022-12-09,3934.3798828125,7476.60009765625
2022-12-12,3990.56005859375,7446.0
2022-12-13,4019.64990234375,7502.89990234375
2022-12-14,3995.320068359375,7495.89990234375
2022-12-15,3895.75,7426.2001953125
2022-12-16,3852.360107421875,7332.10009765625
2022-12-19,3817.659912109375,7361.2998046875
2022-12-20,3821.6201171875,7370.60009765625
2022-12-21,3878.43994140625,7497.2998046875
2022-12-22,3822.389892578125,7469.2998046875
2022-12-23,3844.820068359375,7473.0
2022-12-27,3829.25,
2022-12-28,3783.219970703125,7497.2001953125
2022-12-29,3849.280029296875,7512.7001953125
2022-12-30,3839.5,7451.7001953125
2023-01-03,3824.139892578125,7554.10009765625
2023-01-04,3852.969970703125,7585.2001953125
2023-01-05,3808.10009765625,7633.5
2023-01-06,3895.080078125,7699.5
2023-01-09,3892.090087890625,7724.89990234375
2023-01-10,3919.25,7694.5
2023-01-11,3969.610107421875,7725.0
2023-01-12,3983.169921875,7794.0
2023-01-13,3999.090087890625,7844.10009765625
2023-01-16,,7860.10009765625
2023-01-17,3990.969970703125,7851.0
2023-01-18,3928.860107421875,7830.7001953125
2023-01-19,3898.85009765625,7747.2998046875
2023-01-20,3972.610107421875,7770.60009765625
2023-01-23,4019.81005859375,7784.7001953125
2023-01-24,4016.949951171875,7757.39990234375
2023-01-25,4016.219970703125,7744.89990234375
2023-01-26,4060.429931640625,7761.10009765625
2023-01-27,4070.56005859375,7765.2001953125
2023-01-30,4017.77001953125,7784.89990234375
2023-01-31,4076.60009765625,7771.7001953125
2023-02-01,4119.2099609375,7761.10009765625
2023-02-02,4179.759765625,7820.2001953125
2023-02-03,4136.47998046875,7901.7998046875
2023-02-06,4111.080078125,7836.7001953125
2023-02-07,4164.0,7864.7001953125
2023-02-08,4117.85986328125,7885.2001953125
2023-02-09,4081.5,7911.2001953125
2023-02-10,4090.4599609375,7882.5
2023-02-13,4137.2900390625,7947.60009765625
2023-02-14,4136.1298828125,7953.89990234375
2023-02-15,4147.60009765625,7997.7998046875
2023-02-16,4090.409912109375,8012.5
2023-02-17,4079.090087890625,8004.39990234375
2023-02-20,,8014.2998046875
2023-02-21,3997.340087890625,7977.7998046875
2023-02-22,3991.050048828125,7930.60009765625
2023-02-23,4012.320068359375,7907.7001953125
2023-02-24,3970.0400390625,7878.7001953125
2023-02-27,3982.239990234375,7935.10009765625
2023-02-28,3970.14990234375,7876.2998046875
2023-03-01,3951.389892578125,7914.89990234375
2023-03-02,3981.35009765625,7944.0
2023-03-03,4045.639892578125,7947.10009765625
2023-03-06,4048.419921875,7929.7998046875
2023-03-07,3986.3701171875,7919.5
2023-03-08,3992.010009765625,7929.89990234375
2023-03-09,3918.320068359375,7880.0
2023-03-10,3861.590087890625,7748.39990234375
2023-03-13,3855.760009765625,7548.60009765625
2023-03-14,3919.2900390625,7637.10009765625
2023-03-15,3891.929931640625,7344.5
2023-03-16,3960.280029296875,7410.0
2023-03-17,3916.639892578125,7335.39990234375
2023-03-20,3951.570068359375,7403.89990234375
2023-03-21,4002.8701171875,7536.2001953125
2023-03-22,3936.969970703125,7566.7998046875
2023-03-23,3948.719970703125,7499.60009765625
2023-03-24,3970.989990234375,7405.5
2023-03-27,3977.530029296875,7471.7998046875
2023-03-28,3971.27001953125,7484.2998046875
2023-03-29,4027.81005859375,7564.2998046875
2023-03-30,4050.830078125,7620.39990234375
2023-03-31,4109.31005859375,7631.7001953125
2023-04-03,4124.509765625,7673.0
2023-04-04,4100.60009765625,7634.5
2023-04-05,4090.3798828125,7662.89990234375
2023-04-06,4105.02001953125,7741.60009765625
2023-04-10,4109.10986328125,
2023-04-11,4108.93994140625,7785.7001953125
2023-04-12,4091.949951171875,7824.7998046875
2023-04-13,4146.22021484375,7843.39990234375
2023-04-14,4137.64013671875,7871.89990234375
2023-04-17,4151.31982421875,7879.5
2023-04-18,4154.8701171875,7909.39990234375
2023-04-19,4154.52001953125,7898.7998046875
2023-04-20,4129.7900390625,7902.60009765625
2023-04-21,4133.52001953125,7914.10009765625
2023-04-24,4137.0400390625,7912.2001953125
2023-04-25,4071.6298828125,7891.10009765625
2023-04-26,4055.989990234375,7852.60009765625
2023-04-27,4135.35009765625,7831.60009765625
2023-04-28,4169.47998046875,7870.60009765625
2023-05-01,4167.8701171875,
2023-05-02,4119.580078125,7773.0
2023-05-03,4090.75,7788.39990234375
2023-05-04,4061.219970703125,7702.60009765625
2023-05-05,4136.25,7778.39990234375
2023-05-08,4138.1201171875,
2023-05-09,4119.169921875,7764.10009765625
2023-05-10,4137.64013671875,7741.2998046875
2023-05-11,4130.6201171875,7730.60009765625
2023-05-12,4124.080078125,7754.60009765625
2023-05-15,4136.27978515625,7777.7001953125
2023-05-16,4109.89990234375,7751.10009765625
2023-05-17,4158.77001953125,7723.2001953125
2023-05-18,4198.0498046875,7742.2998046875
2023-05-19,4191.97998046875,7756.89990234375
2023-05-22,4192.6298828125,7771.0
2023-05-23,4145.580078125,7763.0
2023-05-24,4115.240234375,7627.10009765625
2023-05-25,4151.27978515625,7570.89990234375
2023-05-26,4205.4501953125,7627.2001953125
2023-05-30,4205.52001953125,7522.10009765625
2023-05-31,4179.830078125,7446.10009765625
2023-06-01,4221.02001953125,7490.2998046875
2023-06-02,4282.3701171875,7607.2998046875
2023-06-05,4273.7900390625,7600.0
2023-06-06,4283.85009765625,7628.10009765625
2023-06-07,4267.52001953125,7624.2998046875
2023-06-08,4293.93017578125,7599.7001953125
2023-06-09,4298.85986328125,7562.39990234375
2023-06-12,4338.93017578125,7570.7001953125
2023-06-13,4369.009765625,7594.7998046875
2023-06-14,4372.58984375,7602.7001953125
2023-06-15,4425.83984375,7628.2998046875
2023-06-16,4409.58984375,7642.7001953125
2023-06-19,,7588.5
2023-06-20,4388.7099609375,7569.2998046875
2023-06-21,4365.68994140625,7559.2001953125
2023-06-22,4381.89013671875,7502.0
2023-06-23,4348.330078125,7461.89990234375
2023-06-26,4328.81982421875,7453.60009765625
2023-06-27,4378.41015625,7461.5
2023-06-28,4376.85986328125,7500.5
