Date,S&P 500,FTSE 100
2021-10-04,-0.012985898136748442,-0.0022911439189005067
2021-10-05,0.010524514660609219,0.009428055577841876
2021-10-06,0.004102792854185466,-0.011473653642314785
2021-10-07,0.008298280656405366,0.011735459169269324
2021-10-08,-0.0019137230947889883,0.0024865919265681935
2021-10-11,-0.006865763848056816,0.0072298049469339265
2021-10-12,-0.0024167805585421087,-0.0023366364800734285
2021-10-13,0.00302251448379387,0.00162682800724534
2021-10-14,0.01706310194558336,0.009227420598060698
2021-10-15,0.007460210377712606,0.0036488483115049153
2021-10-18,0.00337476955709759,-0.004174757438830556
2021-10-19,0.007393339551406308,0.0019018012276779128
2021-10-20,0.0036640298040166996,0.000775905459819981
2021-10-21,0.002995871849622578,-0.0045410270555981125
2021-10-22,-0.0010725536274130976,0.0019888312528257845
2021-10-25,0.004748196569493546,0.002526123141403769
2021-10-26,0.0018197952535197182,0.007587126107688302
2021-10-27,-0.005051568068462853,-0.003339053072808462
2021-10-28,0.009829281576461124,-0.0005238725531576671
2021-10-29,0.001949334719149265,-0.0016414790459686746
2021-11-01,0.0018000771431341267,0.007046534667826565
2021-11-02,0.0036803630854131963,-0.0018934078950479938
2021-11-03,0.006461279195357994,-0.0035602220046057065
2021-11-04,0.004181942361150437,0.004276510976510606
2021-11-05,0.003732799652949259,0.0033104984930480974
2021-11-08,0.0008877879113036169,-0.0004928939836048585
2021-11-09,-0.003498775895770745,-0.0036162268775542517
2021-11-10,-0.008225823395229703,0.00910093419198521
2021-11-11,0.0005509400447352153,0.005994386914419447
2021-11-12,0.007222656026415475,-0.004915941064516871
2021-11-15,-1.0739820344718431e-05,0.0005443732295160597
2021-11-16,0.003865229864862485,-0.0033868663440060898
2021-11-17,-0.002601625374463401,-0.004886011285314629
2021-11-18,0.0033847802152713324,-0.004827764204736851
2021-11-19,-0.001398665559303236,-0.004465256662589567
2021-11-22,-0.0031971365563219223,0.004416067045862615
2021-11-23,0.001657132912945114,0.0015436834556543655
2021-11-24,0.0022938506357221833,0.0026971815058014492
2021-11-29,0.013200199537034996,0.009369676320272635
2021-11-30,-0.01896131033450521,-0.0071026722925456864
2021-12-01,-0.011815187417889228,0.01546854526701602
2021-12-02,0.01419443613158311,-0.005510064436203943
2021-12-03,-0.008448563730297565,-0.0009679052959596923
2021-12-06,0.011730872577451423,0.01544444954810853
2021-12-07,0.020707080374404274,0.014877715327358265
2021-12-08,0.0030852853123166657,-0.0003406040999552884
2021-12-09,-0.007181080169894716,-0.002194251079474019
2021-12-10,0.009549073338481762,-0.004029339159299594
2021-12-13,-0.009136167611567658,-0.008283263935046858
2021-12-14,-0.0074706775774360246,-0.0017700313715677263
2021-12-15,0.016348464630746795,-0.006621823112804126
2021-12-16,-0.008743415379980468,0.012523051181828837
2021-12-17,-0.010287680637092622,0.0012808589596473574
2021-12-20,-0.01138805785140995,-0.009890081474240087
2021-12-21,0.017777934551572505,0.01380937793050152
2021-12-22,0.010180197220578835,0.006070695530132841
2021-12-23,0.006223699921661829,0.00430412690989157
2021-12-30,-0.0029897555945093135,-0.002385245980383477
2021-12-31,-0.0026261799136575448,-0.0024989868972038476
2022-01-05,-0.019392757790687165,0.0015588800733865593
2022-01-06,-0.0009637690162076495,-0.008846732145424085
2022-01-07,-0.004050216740091761,0.004684299205572895
2022-01-10,-0.0014410312534549607,-0.005343807334871276
2022-01-11,0.009159984668711818,0.006191838994478838
2022-01-12,0.002817754443029452,0.008049268995756753
2022-01-13,-0.0142436152864307,0.001615491441095962
2022-01-14,0.0008199802697488323,-0.0027631119678452887
2022-01-19,-0.009689541868338813,0.0034507506107228636
2022-01-20,-0.01103737849414832,-0.0006192860312720372
2022-01-21,-0.018914821867908604,-0.011984166426334819
2022-01-24,0.002771738943381896,-0.026273988841612805
2022-01-25,-0.012171906253646725,0.010181960573759197
2022-01-26,-0.0014966358477518371,0.013335115605711101
2022-01-27,-0.00538408875771057,0.011312217490350163
2022-01-28,0.024347646888076113,-0.011675431120237167
2022-01-31,0.018885951732779516,-0.00022772200884824123
2022-02-01,0.00686300355780145,0.009565390825501119
2022-02-02,0.00942251544733641,0.006263461946420135
2022-02-03,-0.024391082077444004,-0.007147592682645421
2022-02-04,0.0051569298644233985,-0.0016469958911684568
2022-02-07,-0.0037017126347429485,0.00759673492604418
2022-02-08,0.008401207191663262,-0.0008450389309764272
2022-02-09,0.014517207887505545,0.010083097052083767
2022-02-10,-0.01811572566845976,0.0037941230827276407
2022-02-11,-0.01896945434456343,-0.0014858326584706871
2022-02-14,-0.0038405967262932217,-0.016890732586313795
2022-02-15,0.01576672117072042,0.01026339737707982
2022-02-16,0.0008812077558950637,-0.0006702805558894687
2022-02-17,-0.021173138152195015,-0.008732463248548039
2022-02-18,-0.0071661613961429005,-0.0031575616254750916
2022-02-23,-0.018412122845487655,0.0005337460830712182
2022-02-24,0.014956856067329216,-0.038836012339940384
2022-02-25,0.022372677655603468,0.03919800194255574
2022-02-28,-0.002442603440647617,-0.004165858243207143
2022-03-01,-0.015473503680411893,-0.01717544383164782
2022-03-02,0.018642691757321028,0.013560325733983802
2022-03-03,-0.005254666430088317,-0.025667625821833684
2022-03-04,-0.007934042550334475,-0.03478426391915912
2022-03-07,-0.029518158313449172,-0.003950150601893965
2022-03-08,-0.00723375351819977,0.0006609810555715523
2022-03-09,0.02569824789143582,0.03253831715206279
2022-03-10,-0.004291813651667864,-0.012738689580739648
2022-03-11,-0.012961545123475138,0.007958755225701442
2022-03-14,-0.007421002465963666,0.005296537233287157
2022-03-15,0.021408574170870942,-0.002474428954959307
2022-03-16,0.02238376135718223,0.016165669808192007
2022-03-17,0.01234781757145198,0.012836458832354403
2022-03-18,0.011662294827948783,0.0026268927650963114
2022-03-21,-0.00043466036210393355,0.0050913211928709234
2022-03-22,0.0113041136006502,0.004608767792489754
2022-03-23,-0.012272698789159042,-0.002153369432459473
2022-03-24,0.01434391292056647,0.000911428651649171
2022-03-25,0.005066170567449069,0.0021426467323624188
2022-03-28,0.007144955276586762,-0.0013763536389755915
2022-03-29,0.012256547427530462,0.008590773065034307
2022-03-30,-0.0062937001746978805,0.005505950549318905
2022-03-31,-0.015652540713177343,-0.008325805008858156
2022-04-01,0.0034102225843584133,0.0029537776194286103
2022-04-04,0.008090938687879357,0.0027859218445538403
2022-04-05,-0.012551720801807331,0.007249770955659596
2022-04-06,-0.009716916613271898,-0.003414896743111462
2022-04-07,0.004253385628492534,-0.004731392872794116
2022-04-08,-0.002651026482054286,0.01559896925440607
2022-04-11,-0.01687729010355421,-0.006688783289291345
2022-04-12,-0.003417447717741773,-0.005460484680506306
2022-04-13,0.011174577597236057,0.0005410811130597271
2022-04-14,-0.01214413784439794,0.004696087295991802
2022-04-20,-0.0006184750715809706,0.0036704762793060564
2022-04-21,-0.014752948498371943,-0.0001573160071532964
2022-04-22,-0.027740054250753654,-0.01393547518189564
2022-04-25,0.005697936985382235,-0.018772377473977975
2022-04-26,-0.028146308431003852,0.0007723318626786657
2022-04-27,0.0020980468517017847,0.005334258658295621
2022-04-28,0.02474690007293945,0.01125836249687584
2022-04-29,-0.036284507106413955,0.004714204099372399
2022-05-04,0.02986242108440229,-0.00896668647439014
2022-05-05,-0.035649708609806985,0.0013077740291587148
2022-05-06,-0.0056742248424840325,-0.015379886896116912
2022-05-09,-0.03203710063235676,-0.02318653568020823
2022-05-10,0.0024578974498534745,0.00368595977278674
2022-05-11,-0.01646320750393837,0.014427324550221332
2022-05-12,-0.0012959645058717717,-0.015569550687163591
2022-05-13,0.02386969542307149,0.025562384474258293
2022-05-16,-0.003946400929555671,0.006281794525368367
2022-05-17,0.020169632234863677,0.007180379790304947
2022-05-18,-0.04039526078745259,-0.010680438089289201
2022-05-19,-0.005833781800992588,-0.018203560125039764
2022-05-20,0.00014614176965843662,0.011954455523661922
2022-05-23,0.018555039930923556,0.016698227651386954
2022-05-24,-0.008120797617175213,-0.0038597705934637627
2022-05-25,0.009450764734207695,0.00513065881631003
2022-05-26,0.019883256167224195,0.005596333645621732
2022-05-27,0.02474226295510973,0.002723115695141942
2022-06-01,-0.007482768681131846,-0.009819024592810144
2022-06-07,0.009523393173235029,-0.001222403818248674
2022-06-08,-0.010793945785935621,-0.0007764153258460471
2022-06-09,-0.02379869397635359,-0.015382563504214408
2022-06-10,-0.029110303335524668,-0.021227387063819325
2022-06-13,-0.038768430665237275,-0.0152648029125384
2022-06-14,-0.0037736797459957394,-0.0025395938249069827
2022-06-15,0.014592504858983224,0.011951290760869648
2022-06-16,-0.03251195148816344,-0.031402082301311585
2022-06-17,0.002200865698254617,-0.004073838937189489
2022-06-22,-0.0013015723144006452,-0.008794605987738069
2022-06-23,0.009532217409177868,-0.009690824552807231
2022-06-24,0.03056329358583576,0.026821423643259124
2022-06-27,-0.0029730715337762392,0.006866607665788171
2022-06-28,-0.020143036075892073,0.008969056033508949
2022-06-29,-0.0007117454091590814,-0.0015157027889051156
2022-06-30,-0.008759278267998716,-0.019556090945331728
2022-07-01,0.010553814029047315,-8.363569544234117e-05
2022-07-06,0.0035731642904301975,0.011714440920574942
2022-07-07,0.014964587965241805,0.011438179915412627
2022-07-08,-0.000830271529819071,0.0009876198077372056
2022-07-11,-0.011527461422777274,5.5571319987901546e-05
2022-07-12,-0.009243878717321574,0.001848067769088857
2022-07-13,-0.0044569025122100925,-0.007420352671277497
2022-07-14,-0.00299863390215227,-0.016293122135064397
2022-07-15,0.01920124935943668,0.016932327426858018
2022-07-18,-0.008363571580831342,0.008967760205685238
2022-07-19,0.02762829164595959,0.010120113993578261
2022-07-20,0.005895806193263242,-0.004385784693145656
2022-07-21,0.00986137270919718,0.0008535158899278805
2022-07-22,-0.00933246697634671,0.0008114850895744041
2022-07-25,0.0013151670479691902,0.004109161500884362
2022-07-26,-0.01154320266205866,0.0
2022-07-27,0.026156273782937722,0.0057348304538664685
2022-07-28,0.012133338697180918,-0.00039470762199023124
2022-07-29,0.014207760082581844,0.010632663027097866
2022-08-01,-0.0028230841271976725,-0.0013470916468938388
2022-08-02,-0.006662395550704803,-0.000580004416885771
2022-08-03,0.015638477163140152,0.00493988435489312
2022-08-04,-0.0007773401640558397,0.00032232057171199813
2022-08-05,-0.0016257460597355333,-0.001127791280140511
2022-08-08,-0.0012375507238541195,0.00573943921263842
2022-08-09,-0.004248692893594086,0.0007751915220319816
2022-08-10,0.021290637641290244,0.0025239579405984536
2022-08-11,-0.0007054739583503,-0.005488163841769311
2022-08-12,0.017322368774566943,0.004687981416548581
2022-08-15,0.0039695418998517695,0.0011065729548205283
2022-08-16,0.0018756797165810912,0.0035822593144529957
2022-08-17,-0.007237794954094601,-0.0026937398263942036
2022-08-18,0.002269561170191503,0.0034726972956320434
2022-08-19,-0.012900001139847905,0.0011270369681462
2022-08-22,-0.0214000649197158,-0.0021985719790943437
2022-08-23,-0.0022378626777133093,-0.0060659571817685
2022-08-24,0.0029161604463010526,-0.00221686374911656
2022-08-25,0.014091605518061545,0.001097529988957957
2022-08-26,-0.03368805871951874,-0.007005680609744158
2022-08-31,-0.007817025105971265,-0.010514005286485495
2022-09-01,0.0029962320243361873,-0.01862938849481721
2022-09-02,-0.010736500458081055,0.01856336228754274
2022-09-07,0.018341016392734,-0.008574886101260337
2022-09-08,0.006610721877456038,0.0033574143558119385
2022-09-09,0.015271449816332883,0.012255408050451333
2022-09-12,0.0105842727693497,0.01658253876622018
2022-09-13,-0.0432366134006168,-0.011655305453800335
2022-09-14,0.0033870120853238816,-0.014703705586612159
2022-09-15,-0.011317739184353415,0.0006596255613460222
2022-09-16,-0.007182134089448455,-0.006234451838743826
2022-09-21,-0.017116493600784488,0.006242426505279841
2022-09-22,-0.00842758097968943,-0.010790883248929628
2022-09-23,-0.017232619015461026,-0.019680131621446995
2022-09-26,-0.010340526208282075,0.00034193461806597547
2022-09-27,-0.0021203598092424114,-0.005184432750854562
2022-09-28,0.019672139926234733,0.0029779521227677463
2022-09-29,-0.021126437880238824,-0.017672053903172724
2022-09-30,-0.015066695771983274,0.0017728009268374034
2022-10-03,0.025883894952576147,0.002175868233046163
2022-10-04,0.030583700679551518,0.02572084882122838
2022-10-05,-0.002017948757084831,-0.0047837299574895464
2022-10-06,-0.010245080846639998,-0.007841121317388677
2022-10-07,-0.028003617786773516,-0.0008860142060936882
2022-10-10,-0.00749246363390188,-0.004548682256661052
2022-10-11,-0.006519175777754405,-0.010647566774618533
2022-10-12,-0.0032907731480149582,-0.008569104503332814
2022-10-13,0.02596564246086497,0.003530457455898972
2022-10-14,-0.02366266361565439,0.0012408216052359755
2022-10-17,0.026480052302171098,0.008952060473180312
2022-10-18,0.011427569666488724,0.002384324085187073
2022-10-19,-0.0066720972934503076,-0.0016867090955446917
2022-10-20,-0.007950909706564868,0.0027292277752708483
2022-10-21,0.02372481982226482,0.003715533537579141
2022-10-24,0.011881976654619875,0.006356055991804999
2022-10-25,0.016266654579669915,-7.128599942973768e-05
2022-10-26,-0.007387716072364547,0.006074014066621558
2022-10-27,-0.006082610618211248,0.0024943095212177635
2022-10-28,0.024626377895927698,-0.0036755869321729584
2022-10-31,-0.00745440410765752,0.006640436367969738
2022-11-01,-0.004101230608784645,0.012925533203537842
2022-11-02,-0.02500198485734284,-0.005858464350006809
2022-11-03,-0.010585992315429671,0.006228916083440561
2022-11-04,0.013618724670070526,0.020337715973227644
2022-11-07,0.009613981920559844,-0.004744479142465563
2022-11-08,0.005597892802462701,0.0008356298159246656
2022-11-09,-0.02077788695478977,-0.0013413849848421533
2022-11-10,0.05543448436034493,0.01082740596120324
2022-11-11,0.009240746788147902,-0.0077691492149352115
2022-11-14,-0.008935777048800997,0.009182863529994645
2022-11-15,0.008713116550319144,-0.0021394535761912747
2022-11-16,-0.008252046497990273,-0.0024696321644129826
2022-11-17,-0.0030893228355314273,-0.0006393779502151808
2022-11-18,0.00475858190881473,0.0053086503777308724
2022-11-21,-0.003883688698329779,-0.0011644570653646102
2022-11-22,0.013579987927526016,0.010288861628668045
2022-11-23,0.0059146891478476515,0.0016638566646054453
2022-11-28,-0.015444192913123267,-0.0016963675559563685
2022-11-29,-0.0015918653377758885,0.005084292213004993
2022-11-30,0.030947872397389053,0.008133665822184444
2022-12-01,-0.0008676332180498347,-0.0019278891692938727
2022-12-02,-0.001194660488065602,-0.0003042673397499751
2022-12-05,-0.017894212283564803,0.001495434794661632
2022-12-06,-0.014399194981406072,-0.006091853010406378
2022-12-07,-0.0018623708845491027,-0.004281078981216768
2022-12-08,0.00752178195750397,-0.002269935314406557
2022-12-09,-0.007349578247904498,0.0005888362501997868
2022-12-12,0.014279296218109305,-0.004092782448782084
2022-12-13,0.0072896644387934195,0.007641673696447748
2022-12-14,-0.006052724634100337,-0.0009329725960776081
2022-12-15,-0.024921675023714007,-0.009298377504942001
2022-12-16,-0.011137750774080746,-0.012671365594971062
2022-12-19,-0.009007516001852345,0.003982447953838397
2022-12-20,0.0010373383615349674,0.001263403640051175
2022-12-21,0.014867993802734736,0.01718987672001626
2022-12-22,-0.01445169956861636,-0.0037346779146398834
2022-12-23,0.005868102525282026,0.0004953871727277903
2022-12-29,0.01746133164481911,0.0020674384565175785
2022-12-30,-0.0025407424823445934,-0.008119583959714016
2023-01-03,-0.004000548879248611,0.013741817257780342
2023-01-04,0.007538970575044379,0.004116982467031294
2023-01-05,-0.011645528874622113,0.006367637431289985
2023-01-06,0.02284078102943865,0.008646099430143384
2023-01-09,-0.0007676325452631305,0.0032989028305410173
2023-01-10,0.006978233159061986,-0.003935313431637666
2023-01-11,0.012849424614881588,0.003963870296965322
2023-01-12,0.0034159058663651987,0.008932038834951417
2023-01-13,0.003996858363534361,0.006428034084712708
2023-01-18,-0.015562598500411085,-0.0025856330005731287
2023-01-19,-0.007638350296294338,-0.010650438472273982
2023-01-20,0.018918401045981525,0.003007537278298278
2023-01-23,0.01188134498366522,0.001814544240991589
2023-01-24,-0.0007115031258156934,-0.003506916423729245
2023-01-25,-0.0001817250594663422,-0.0016113646527651238
2023-01-26,0.011007853469181317,0.002091724298153519
2023-01-27,0.002494840970949097,0.0005282882071691031
2023-01-30,-0.012968740984683369,0.0025369219769943996
2023-01-31,0.014642470285510134,-0.0016955525693113094
2023-02-01,0.010452303944590291,-0.001363935482565748
2023-02-02,0.014699373244309921,0.007614912436717303
2023-02-03,-0.010354610691310495,0.010434465529912007
2023-02-06,-0.006140463017754394,-0.008238579941797775
2023-02-07,0.01287251059802652,0.003572932395289108
2023-02-08,-0.011080724476164705,0.0026065837846200868
2023-02-09,-0.00882979617773516,0.0032973164099823205
2023-02-10,0.0021952617756952897,-0.003627792825860343
2023-02-13,0.011448609342766147,0.008258813530764408
2023-02-14,-0.0002804145319874607,0.0007926675487053281
2023-02-15,0.002773175690496066,0.005519292785016505
2023-02-16,-0.013788741489130674,0.0018380299171634196
2023-02-17,-0.002767405825327751,-0.0010109326248050055
2023-02-22,-0.0015735561458868341,-0.005916381481961608
2023-02-23,0.005329429416074394,-0.0028875371424310625
2023-02-24,-0.010537551485558128,-0.0036673115170945403
2023-02-27,0.0030730045671669703,0.007158528811301412
2023-02-28,-0.0030360018281855305,-0.00741015138373835
2023-03-01,-0.004725264845680033,0.004900790804494015
2023-03-02,0.0075821940867943916,0.003676622321860723
2023-03-03,0.0161477371607488,0.00039024391443232
2023-03-06,0.0006871667698291617,-0.0021769315544235557
2023-03-07,-0.015326919115337678,-0.0012988732302436912
2023-03-08,0.0014147940136839399,0.0013132018869561612
2023-03-09,-0.01845935787384867,-0.006292627013993135
2023-03-10,-0.01447813845705137,-0.016700520007138286
2023-03-13,-0.001509761003189447,-0.025785943834295888
2023-03-14,0.016476655480623936,0.011724028144963983
2023-03-15,-0.00698088356543769,-0.03831298449866405
2023-03-16,0.017562006217166637,0.008918238137381795
2023-03-17,-0.011019457310067593,-0.010067489562247012
2023-03-20,0.008918403718310097,0.009338277518873062
2023-03-21,0.012982193897784988,0.017869000758217846
2023-03-22,-0.01646322377571363,0.0040603498556253115
2023-03-23,0.0029845287333754023,-0.008880862288654812
2023-03-24,0.005639807253104534,-0.012547348716054563
2023-03-27,0.0016469543057482383,0.008952778973398079
2023-03-28,-0.0015738434957162095,0.001672957028661104
2023-03-29,0.014237268879836451,0.010689042674358884
2023-03-30,0.005715269388667954,0.0074164296900931515
