Date,Nvidia,Amd
2021-12-28,-0.020132382373856617,-0.007838861810590347
2021-12-29,-0.010586532880665911,-0.03192947818825009
2021-12-30,-0.013832789028362824,-0.020976667513691094
2021-12-31,-0.005915059275408918,-0.008611781278416442
2022-01-03,0.024140876295671854,0.04405845632794425
2022-01-04,-0.027588703566411854,-0.03873806650308964
2022-01-05,-0.057562373440672165,-0.05726356721585413
2022-01-06,0.02079411398355191,0.0005876006951239798
2022-01-07,-0.033040093733459175,-0.03105039903252349
2022-01-10,0.005615406092910558,0.0
2022-01-11,0.015218865197423437,0.04022725423177076
2022-01-12,0.006542904822202322,0.0011652732135625232
2022-01-13,-0.0508590228337219,-0.03440747570770164
2022-01-14,0.013809916958484658,0.031188784227236255
2022-01-18,-0.03856434013659937,-0.03616315042704099
2022-01-19,-0.03227414605435541,-0.027741898025528955
2022-01-20,-0.03658195239563322,-0.04973886856088816
2022-01-21,-0.03213256108555407,-0.025268700028529656
2022-01-24,-8.5542737151445e-05,-0.019190293966401595
2022-01-25,-0.044840263310790385,-0.04634001186343695
2022-01-26,0.02006814918631017,-0.0037793411259388066
2022-01-27,-0.036360249468007644,-0.07325445467815028
2022-01-28,0.040831145866439655,0.025730988585875414
2022-01-31,0.07206660418879851,0.08561385708021096
2022-02-01,0.006207408944770121,0.02214440944679974
2022-02-02,0.024515004823431052,0.05120742780820908
2022-02-03,-0.05126376180708303,-0.021831217485657084
2022-02-04,0.015492117477103662,0.029313762403325283
2022-02-07,0.016818085401677063,0.0005663405800031551
2022-02-08,0.015367115127277842,0.03687230230540117
2022-02-09,0.06360521695514221,0.03602909248935071
2022-02-10,-0.03299014159041713,-0.053293256568859526
2022-02-11,-0.07260679636180267,-0.10010333683653394
2022-02-14,0.013278333442920953,0.00963064441554673
2022-02-15,0.09181183601673792,0.06300870560210692
2022-02-16,0.0006038737613529577,-0.031118784401992894
2022-02-17,-0.07559131030302702,-0.0452034971914701
2022-02-18,-0.035295967555941665,0.012992783205365344
2022-02-22,-0.010659117840769894,0.015988752223033753
2022-02-23,-0.04288126542192894,-0.05092952280100438
2022-02-24,0.060793870229545854,0.06240887701167419
2022-02-25,0.017222625967040495,0.038161366306065814
2022-02-28,0.009438240871136871,0.018833626509808354
2022-03-01,-0.03723590276308186,-0.07710389808009444
2022-03-02,0.031823769750287445,0.03909335743354214
2022-03-03,-0.020891796356899306,-0.053263404526395663
2022-03-04,-0.032807797723848786,-0.03188068929990051
2022-03-07,-0.06906174718968894,-0.05036441776060496
2022-03-08,0.007587147095789781,0.025060727610820344
2022-03-09,0.06972213759898471,0.052307441829932744
2022-03-10,-0.015468973607350112,-0.04133276759250393
2022-03-11,-0.024626888858793716,-0.020383225508235125
2022-03-14,-0.03484188571139202,-0.019560848572431233
2022-03-15,0.07702760503089623,0.0692420716973563
2022-03-16,0.06629542657871057,0.055245594204423654
2022-03-17,0.011022128992529634,-0.031897375553150975
2022-03-18,0.06811761007212369,0.01584740446214039
2022-03-21,0.010622687019771648,0.02168164202646561
2022-03-22,-0.007855204845148567,-0.00983436342008015
2022-03-23,-0.03355451001288656,-0.007492599925926102
2022-03-24,0.09815093140765763,0.05802318044764032
2022-03-25,-0.016270016669004406,-0.007135158210084369
2022-03-28,0.019030658167515035,0.004763096043667758
2022-03-29,0.015486073231814723,0.024866978927858163
2022-03-30,-0.03371020173661754,-0.03254079385696007
2022-03-31,-0.014590085683703347,-0.0828720414498435
2022-04-01,-0.02103645070146043,-0.010517595893551834
2022-04-04,0.024259017815227324,0.021628581986195217
2022-04-05,-0.05222963427292471,-0.03356553990270705
2022-04-06,-0.058771470610280874,-0.02948887413291701
2022-04-07,-0.00815328402846427,0.00048232905026512896
2022-04-08,-0.04498523844072988,-0.02622446190407679
2022-04-11,-0.05199182020605708,-0.03594056686552449
2022-04-12,-0.01884383522664035,-0.02331317868367444
2022-04-13,0.03250536287823391,0.027760246393346177
2022-04-14,-0.04256173616557246,-0.047882140448772925
2022-04-18,0.024696936413589166,0.008918996914137
2022-04-19,0.01905143809244292,0.03237832501107163
2022-04-20,-0.03225517327917027,-0.030021702805606898
2022-04-21,-0.06046922309692582,-0.044352247583842375
2022-04-22,-0.03309716356471293,-0.019031709666252006
2022-04-25,0.019830804789884304,0.0289312805697306
2022-04-26,-0.05597430121157798,-0.060976939358555415
2022-04-27,-0.019853120489564446,-0.0029356504139188555
2022-04-28,0.0742329262898247,0.055705988971118
2022-04-29,-0.0624304438326575,-0.04596165522796514
2022-05-02,0.053162156402714045,0.05051449794665608
2022-05-03,0.003532474960591614,0.014358870971850957
2022-05-04,0.03734328875897108,0.09096895825064255
2022-05-05,-0.07327631382119482,-0.055823732896596145
2022-05-06,-0.008968606678735447,0.0156598865270845
2022-05-09,-0.09236947091781778,-0.0941891763422501
2022-05-10,0.03805341706053467,0.027443292378786177
2022-05-11,-0.05484538830908503,-0.009128875885757393
2022-05-12,-0.0273600469162818,-0.009781626800071108
2022-05-13,0.09465254783744514,0.09257989218944873
2022-05-16,-0.0249635131449919,-0.00925152289111053
2022-05-17,0.05288463722725023,0.0873302583137856
2022-05-18,-0.06816290747127585,-0.06040794737646216
2022-05-19,0.01098099443704914,0.0040506792126413504
2022-05-20,-0.0251109381477862,-0.03279195437042692
2022-05-23,0.01222006312578161,0.016791440586355177
2022-05-24,-0.044028862595641094,-0.041127548598569263
2022-05-25,0.050823200439217064,0.01634486401835078
2022-05-26,0.05160530956277354,0.06583916215497587
2022-05-27,0.05377850885113045,0.03554432543018193
2022-05-31,-0.0073893028352085555,-0.003911612727584557
2022-06-01,-0.018851496858869332,-0.006283127683227141
2022-06-02,0.06943204409366333,0.07281164817532204
2022-06-03,-0.04450815413396436,-0.0210884369035913
2022-06-06,0.0035255483970655366,-0.006114783699135207
2022-06-07,0.0074527030598088295,-0.0035021556198595594
2022-06-08,-0.014480377862901017,-0.032104837505779305
2022-06-09,-0.032175141868761914,-0.030421966905798348
2022-06-10,-0.059507725235061315,-0.040283433542492975
2022-06-13,-0.07817864836941357,-0.08257753486875508
2022-06-14,0.012079042174549137,0.0
2022-06-15,0.04363463189639072,0.02655483670209824
2022-06-16,-0.056029463536166,-0.08118700730388484
2022-06-17,0.017883545108285492,-0.005850132103356609
2022-06-21,0.04319900985758274,0.02721590326111012
2022-06-22,-0.012435185901439882,-0.0004773948572655007
2022-06-23,-0.008251842351850502,-0.0157611903859608
2022-06-24,0.055531389639211115,0.05641151896959218
2022-06-27,-0.01500631666222918,-0.010564976453838582
2022-06-28,-0.05258161022652852,-0.06244202244827046
2022-06-29,-0.027531086297854612,-0.03453826389809744
2022-06-30,-0.02464286059301446,-0.01948963565458084
2022-07-01,-0.04195521455421314,-0.036615705597762616
2022-07-05,0.030365708373621736,0.02076827497386624
2022-07-06,0.011093180608138686,0.0019947012229555305
2022-07-07,0.04811627004586483,0.05242209233744499
2022-07-08,-0.0012609243119764413,0.0006304592741395165
2022-07-11,-0.04331374497920493,-0.030245766503217197
2022-07-12,-0.004619845599946881,-0.00766726915255711
2022-07-13,0.00543699672541198,0.015191147504490576
2022-07-14,0.013716635706868763,0.01393191276861705
2022-07-15,0.025370776959981134,0.03193387003762971
2022-07-18,0.021507113016609347,0.003945255731922392
2022-07-19,0.055338637642523336,0.054648126385421936
2022-07-20,0.04796343734684605,0.04133678580918354
2022-07-21,0.013646615891242053,0.018561959376609538
2022-07-22,-0.040498775113251284,-0.03282465675680113
2022-07-25,-0.01703323377880339,-0.006356385565185252
2022-07-26,-0.028841443794513033,-0.02615948014139391
2022-07-27,0.07602957731537408,0.05360703454339255
2022-07-28,0.010905188016979706,0.020596732135456763
2022-07-29,0.00995310598782706,0.030544377742841133
2022-08-01,0.01530578450780573,0.024452180890705
2022-08-02,0.004609284304402106,0.025935132960214657
2022-08-03,0.01981010251012072,-0.012085855237907062
2022-08-04,0.017043313643013036,0.05933334225205367
2022-08-05,-0.011761938695259322,-0.01539799872126335
2022-08-08,-0.06298360649463108,-0.021894222629481264
2022-08-09,-0.039735009640615826,-0.04526830012103189
2022-08-10,0.059171755279558313,0.03673856083938998
2022-08-11,-0.008565202314618992,-0.009389200166806777
2022-08-12,0.04274880070646936,0.027619231640992448
2022-08-15,0.01726450472134533,0.0017851859754736132
2022-08-16,-0.008039094637592004,-0.008019059210550683
2022-08-17,-0.028814880996945624,-0.019261480678215093
2022-08-18,0.02388879940848354,0.022082078685945916
2022-08-19,-0.049219828284893685,-0.04470335906038436
2022-08-22,-0.04566085176039536,-0.032412722347757605
2022-08-23,0.008629691726787181,-0.0037699104688380114
2022-08-24,0.002386658491089433,0.002594934573547869
2022-08-25,0.04012298136521797,0.047988749996194846
2022-08-26,-0.0922794875271874,-0.06174109879767553
2022-08-29,-0.02822867507634108,-0.029502110467239717
2022-08-30,-0.02107467082515313,-0.017516052206821175
2022-08-31,-0.024178909624724576,-0.023809519630728193
2022-09-01,-0.0766528755836754,-0.029928135187077487
2022-09-02,-0.020807909125748036,-0.025385690766459024
2022-09-06,-0.013336229791945486,-0.01894312915669616
2022-09-07,0.018794902382019085,0.011305886380174046
2022-09-08,0.02012538498754246,0.03981909489563695
2022-09-09,0.02837751483584272,0.03225414602945209
2022-09-12,0.008201710621236424,-0.009479199385862724
2022-09-13,-0.09472599247349989,-0.08991021579901237
2022-09-14,-0.00022832496408764502,0.005452397450357971
2022-09-15,-0.015158457737927677,-0.010200042830998957
2022-09-16,0.020805895031938082,-0.001956711697276514
2022-09-19,0.013941434674027198,0.003398176703393707
2022-09-20,-0.01539376876426346,-0.019799357946223006
2022-09-21,0.006451151802221444,-0.01023251352912169
2022-09-22,-0.052786326718689214,-0.06686362959823888
2022-09-23,-0.0035824971014798423,-0.02215828655435026
2022-09-26,-0.02301067590867134,-0.024426074971712564
2022-09-27,0.01512913666440796,0.013122097694449941
2022-09-28,0.026021363710897027,0.017716279199727847
2022-09-29,-0.0405151043988623,-0.06173202432745595
2022-09-30,-0.006628424631946905,-0.012160879119415102
2022-10-03,0.030727411727170972,0.04340277735967568
2022-10-04,0.05234956292523418,0.027076098910927326
2022-10-05,0.0031896974732048555,0.0005891150902566089
2022-10-06,-0.005980575542276045,-0.0013247566095214713
2022-10-07,-0.08027441271389069,-0.13868828384721643
2022-10-10,-0.033620223926349335,-0.0107802407293357
2022-10-11,-0.007197892227247982,-0.0031136533627370566
2022-10-12,-0.0074228673593609296,0.0038174111040851777
2022-10-13,0.040000129688628316,0.018841835459606715
2022-10-14,-0.061287621508133716,-0.050899220731242645
2022-10-17,0.05887590489147865,0.036110127053153196
2022-10-18,0.006645460340110709,-0.0006901469316630271
2022-10-19,0.007019172204074886,-0.011912960091889913
2022-10-20,0.011866103288425967,0.00943562676649723
2022-10-21,0.022306090065617346,0.018175510277660623
2022-10-24,0.010668957394803336,-0.0020401042588805707
2022-10-25,0.05254399907241769,0.04718910428894785
2022-10-26,-0.027524389564285046,-0.028306517714542734
2022-10-27,0.021712203510355632,-0.018918484459658935
2022-10-28,0.04993919552339743,0.05819112519120684
2022-10-31,-0.024360310089690973,-0.031446492517724245
2022-11-01,0.003408360278938982,-0.00666003191363207
2022-11-02,-0.023923747950780228,-0.01726447840984291
2022-11-03,0.015280838547641284,0.02524304136574873
2022-11-04,0.05476507045624612,0.03460319406483636
2022-11-07,0.01024289615447338,0.014311034314181015
2022-11-08,0.0210476093000882,0.012206668051923497
2022-11-09,-0.05656762380009128,-0.06155051525598143
2022-11-10,0.14329269964178426,0.14269030896247625
2022-11-11,0.036635067237990926,0.0569592734971307
2022-11-14,-0.001959973949772653,0.01602868576331007
2022-11-15,0.022767603444810325,0.038623745606327864
2022-11-16,-0.045361833885524616,-0.04805559337896048
2022-11-17,-0.014644805787905057,0.01650625348018986
2022-11-18,-0.01709531234115713,-0.004465518595951901
2022-11-21,-0.005970258525484051,-0.015087679964060907
2022-11-22,0.047071735724378616,0.03850401532954484
2022-11-23,0.029991262250166795,0.015282412304038706
2022-11-25,-0.015073787211050127,-0.016492174228604828
2022-11-28,-0.027227753898044105,-0.025951516689935228
2022-11-29,-0.011878439489153125,0.002732571957519747
2022-11-30,0.08237923641558487,0.057773510001794204
2022-12-01,0.012527484071522599,-0.0019321641348862828
2022-12-02,-0.015115422000970824,-0.032266389928805816
2022-12-05,-0.015761981851932894,-0.018138177506840547
2022-12-06,-0.037507551112500814,-0.04550402035500001
2022-12-07,0.008319473522694798,-0.0018499681176631366
2022-12-08,0.06507433426220777,0.004704902109015308
2022-12-09,-0.009785176158444875,-0.026678087842294196
2022-12-12,0.03140968188683635,0.030325148594674056
2022-12-13,0.030624748310422945,0.013867318272610785
2022-12-14,-0.02202301752488678,-0.037962333046436925
2022-12-15,-0.040851104883847356,-0.03481795321707981
2022-12-16,-0.022475241104981114,-0.016834437663269974
2022-12-19,-0.019129827100075047,-0.01253642070492289
2022-12-20,-0.010397297010907969,0.007121949836639496
2022-12-21,0.02586233533734017,0.04043039400513759
2022-12-22,-0.07041964556919789,-0.05644207561464931
2022-12-23,-0.008670806214930438,0.01033504582534972
2022-12-27,-0.07135337281087906,-0.019373779453490836
2022-12-28,-0.006019446850115906,-0.011063707252645605
2022-12-29,0.04039622795303255,0.035959725283267296
2022-12-30,0.0007532197887882841,-0.000771413946208388
2023-01-03,-0.020459954099162236,-0.01157943552372076
2023-01-04,0.030317913644883898,0.009996986138740782
2023-01-05,-0.03281580905129622,-0.03603466902399921
2023-01-06,0.04164036252743264,0.02615108624312379
2023-01-09,0.05175319805481027,0.05128203293069067
2023-01-10,0.017980571610650697,0.012046478490814083
2023-01-11,0.005782762821232135,0.014841946532577754
2023-01-12,0.03187282290583071,0.025195562622019496
2023-01-13,0.023499752527547546,0.0028248155313777
2023-01-17,0.047517618180378474,0.008309807575924255
2023-01-18,-0.018359525591310044,-0.014806503880664734
2023-01-19,-0.03521865045079653,-0.03998298232853492
2023-01-20,0.06406156572868782,0.034854536143285264
2023-01-23,0.07590143502431457,0.09219350810058335
2023-01-24,0.0037509641096249435,-0.023912215604918408
2023-01-25,0.003010910980170367,0.0028113349725127357
2023-01-26,0.02478909282685593,0.0033373379759484845
2023-01-27,0.028431303838792665,0.0031931592878635673
2023-01-30,-0.059071651141808346,-0.03912472835460368
2023-01-31,0.01956976836405344,0.037267145498509624
2023-02-01,0.07196614973819271,0.12628074079947327
2023-02-02,0.036575351130691214,0.04336009210078218
2023-02-03,-0.028052837247702467,-0.025138730405129373
2023-02-06,-0.0005212924029106558,-0.027993914917314733
2023-02-07,0.05140118509486369,0.026649179598481343
2023-02-08,0.001443022467371824,-0.014200921530646005
2023-02-09,0.005944643781514269,-0.017475538012382885
2023-02-10,-0.04799215339661189,-0.020790719223332976
2023-02-13,0.024594343985872236,0.020250292446066354
2023-02-14,0.054296249848326816,0.0339227690123407
2023-02-15,-0.009011610489384814,-0.008958658178080947
2023-02-16,-0.03347359811494888,-0.059873191545541715
2023-02-17,-0.027906711247759786,-0.019730292144448547
2023-02-21,-0.034271725060420866,-0.022038259323994835
2023-02-22,0.004793266327063339,-0.0020840958670185206
2023-02-23,0.14021387222009873,0.040986808048976364
2023-02-24,-0.015973672061583732,-0.020815092941810387
2023-02-27,0.009233015006440581,0.00870790545607747
2023-02-28,-0.012127078507968347,-0.0024120200597779196
2023-03-01,-0.02231219151107644,-0.0036905180551005667
2023-03-02,0.027138837043176878,0.02746201942440507
2023-03-03,0.024706157270942164,0.013426083650940335
2023-03-06,-0.014064286611610188,-0.00441600828976052
2023-03-07,-0.011125411083631187,0.01170523540384849
2023-03-08,0.03834588823383722,0.03970286337836759
2023-03-09,-0.030809175070709016,-0.015696426428178922
2023-03-10,-0.020097365408979218,-0.016184703440536463
2023-03-13,4.3526676109850726e-05,-0.007983501237850188
2023-03-14,0.047766242462327524,0.06633330899047052
2023-03-15,0.00685712887791512,0.025500325154424353
2023-03-16,0.05419352324520732,0.07716322642057283
2023-03-17,0.007204067940083103,0.01283641701197058
2023-03-20,0.0068027554566065795,-0.010527379577363938
2023-03-21,0.01154439116197059,-0.009089941902801435
2023-03-22,0.01026744317444428,0.017200057548523606
2023-03-23,0.02731600093584552,0.027669572633507666
2023-03-24,-0.015151977363165314,-0.023234960704204943
2023-03-27,-0.009260902790282688,-0.013680412247472518
2023-03-28,-0.004560705490546546,-0.021219366926886862
2023-03-29,0.021734108664464236,0.016180190554138107
2023-03-30,0.014786569601980881,0.01862837947493512
2023-03-31,0.014388313459805735,0.0013282068498214894
2023-04-03,0.00676830570178466,-0.014794455117154937
2023-04-04,-0.01830868102549721,-0.007145762525449739
2023-04-05,-0.020835424817071457,-0.03452597364305687
2023-04-06,0.005803180056496826,-0.0009723027254149308
2023-04-10,0.02004665722098653,0.03255112032545915
2023-04-11,-0.014866319069543388,-0.015186473886224738
2023-04-12,-0.024807644485152047,-0.018079304161561782
2023-04-13,-0.0012078569275291162,-0.002599431261825602
2023-04-14,0.011147692535475429,-0.0036920007754494
2023-04-17,0.009118600954530987,-0.020490433279759857
2023-04-18,0.02462776323281224,-0.0010014906479857144
2023-04-19,0.009542219265251006,0.0017821749196356151
2023-04-20,-0.02960865214387609,0.001890128578282635
2023-04-21,0.0005532674724562092,-0.018643882963005898
2023-04-24,-0.002839301737705968,-0.009725213246451037
2023-04-25,-0.029620465107731975,-0.043051235082843475
2023-04-26,0.027247264173535957,0.025536984626679526
2023-04-27,0.01001647219381363,0.01745403720488259
2023-04-28,0.019209566166127567,0.022072281007415206
2023-05-01,0.041839274771485746,0.0035806163700320415
2023-05-02,-0.02421306705680837,0.0024529068426200062
2023-05-03,-0.014462990214012539,-0.0922033208527272
2023-05-04,-0.008632509139025912,0.0611369480011259
2023-05-05,0.04056332101689519,0.03729356546330531
2023-05-08,0.016422457646856792,0.05788073007126315
2023-05-09,-0.01989631021047744,0.00021040238713987414
2023-05-10,0.010990073960639668,0.02061854759952575
2023-05-11,-0.010628364228266296,0.0008245911546360674
2023-05-12,-0.008328215433712649,-0.01894949914320565
2023-05-15,0.021630378308561182,0.022464826177392316
2023-05-16,0.008980020568198022,0.04188913518621096
2023-05-17,0.033033307110970744,0.022368905872836686
2023-05-18,0.04970509957619473,0.04028915956795931
2023-05-19,-0.013069139381246542,-0.019549713743958752
2023-05-22,-0.0028145635445796513,0.02060102354434612
2023-05-23,-0.015653208217690673,0.0011111365424261166
2023-05-24,-0.0048879559278680595,0.0013872909052354832
2023-05-25,0.24369652073655135,0.11157293992424155
2023-05-26,0.025434379347580194,0.055504780971078915
2023-05-30,0.029913270331268782,-0.013855011832978992
2023-05-31,-0.05676750026302424,-0.056358248166238134
2023-06-01,0.05117084382067327,0.010659014854826898
2023-06-02,-0.011138953716311795,-0.013476191461464282
2023-06-05,-0.0039667666774103605,0.0005939224033744139
2023-06-06,-0.01319854554567268,0.0534215469808772
2023-06-07,-0.03040100409744062,-0.05151735774723143
2023-06-08,0.02761856349975811,0.027327515663794877
2023-06-09,0.006751301344771754,0.03197021907990205
2023-06-12,0.018364751948082958,0.034181911103505325
2023-06-13,0.03900503453778503,-0.036070930985723226
2023-06-14,0.048145016166388555,0.02248456660406961
2023-06-15,-0.008000539757754388,-0.024267681794154616
2023-06-16,0.0009141099561100763,-0.03348354881071658
2023-06-20,0.026140922442789316,-0.009576961262016681
2023-06-21,-0.017416911802427548,-0.05734465380748355
2023-06-22,-0.0004645691028337673,-0.012576965965863884
2023-06-23,-0.01896584087668829,-0.006233015637157835
2023-06-26,-0.037361583769811246,-0.022725206358092165
2023-06-27,0.030616065168079798,0.026788179668795875
2023-06-28,-0.01812481100878338,-0.0019929452116996815
2023-06-29,-0.007174636615652319,0.00971226025785521
2023-06-30,0.03625488697277901,0.024002210082830766
2023-07-03,0.0026237719393829018,0.016767588195155003
2023-07-05,-0.0022629264412379335,-0.016145767151695134
2023-07-06,-0.005057271851484302,-0.004124559928878946
2023-07-07,0.009500444370206251,-0.0027318045366390153
2023-07-10,-0.007599474220122748,0.0036229006692860555
2023-07-11,0.005334216524771618,-0.01989788783057178
2023-07-12,0.035302393001569676,0.029284963574986778
2023-07-13,0.04726461196970155,0.011694853521353687
2023-07-14,-0.011049065595758023,0.0001725696409327071
2023-07-17,0.021817041351935185,0.020527835115587312
2023-07-18,0.022233680865878513,-0.0032961408946444726
2023-07-19,-0.008780176500033043,-0.01271940978646946
2023-07-20,-0.03307334758090008,-0.05307910580586894
2023-07-21,-0.02660376163956557,0.00634917866886342
2023-07-24,0.006838409578949101,-0.003064410520436822
2023-07-25,0.023917347710723735,0.02160744396040415
2023-07-26,-0.00496962897598352,-0.025752244797428103
2023-07-27,0.009856707154786815,0.009174331636187416
2023-07-28,0.018518421369279725,0.01674167989106512
2023-07-31,-0.00044925345031965325,0.012747897070443548
2023-08-01,-0.004750649195135459,0.02797200092273
2023-08-02,-0.048121739403428454,-0.07015306213473704
2023-08-03,0.005556845839639557,0.034750828575979664
2023-08-04,0.0037067308018416956,0.02359697863843735
2023-08-07,0.016495033029587658,0.008547728081316652
2023-08-08,-0.016579724751541014,-0.030648011955178522
2023-08-09,-0.04724167749548913,-0.02437518373579961
2023-08-10,-0.003900719857914625,-0.0021725161683491256
2023-08-11,-0.03616603443936817,-0.02413139418581045
2023-08-14,0.0709336733691519,0.04099659453956073
2023-08-15,0.004274201262570054,-0.005626048079355517
2023-08-16,-0.010332445997651596,-0.037359641578097236
2023-08-17,-0.003265500492246498,-0.02565537771587645
2023-08-18,-0.001038158154175406,0.009670571459461375
2023-08-21,0.08471348773973042,0.026268414913473537
2023-08-22,-0.027657716602458637,-0.023655493713892195
2023-08-23,0.031707059663716564,0.035680451565405
2023-08-24,0.0009973908838554202,-0.06972491302329908
2023-08-25,-0.024277322391307643,0.00442040210954997
2023-08-28,0.017753735105032975,0.0035207883652963456
2023-08-29,0.04161424007654224,0.03225804053118608
2023-08-30,0.009839254979485457,0.006325511523108673
2023-08-31,0.0018472122913903988,-0.008162070992381087
2023-09-01,-0.017141227329657394,0.035281835834945374
2023-09-05,0.0008042316436116526,0.012151684496470416
2023-09-06,-0.030549943063295504,-0.013540350392929668
2023-09-07,-0.017423969756169222,-0.02461568879442444
2023-09-08,-0.014467698726918887,-0.004690871725100743
2023-09-11,-0.008645625221556097,-0.007257957108547819
2023-09-12,-0.006817645988453358,-9.496901119876444e-05
2023-09-13,0.013706404422231921,0.022789873530702165
2023-09-14,0.0021105890164170305,-0.010026941233261755
2023-09-15,-0.03687952646099424,-0.04820406566674351
2023-09-18,0.001503566170623083,0.008670853299196368
